,0,1,2,3
94,-0.29484181807955345,-0.8225697780975647,0.25122142695812444,0.13250973218556866
95,-0.1736739476359015,-0.1319794793216258,0.25122142695812444,0.0008775478952676988
96,-0.1736739476359015,-0.36217624558027245,0.25122142695812444,0.13250973218556866
97,0.4321654045823549,-0.36217624558027245,0.3080588538717274,0.13250973218556866
98,-0.9006811702978099,-1.282963310614858,-0.4308276960051133,-0.13075463639503299
99,-0.1736739476359015,-0.5923730118389191,0.194384000044521,0.13250973218556866
100,0.5533332750260058,0.5586108194543131,1.2742951114029808,1.712095943669179
101,-0.052506077192250644,-0.8225697780975647,0.7627582691805523,0.9223028379273737
102,1.522676238575216,-0.1319794793216258,1.2174576844893779,1.1855672065079756
103,0.5533332750260058,-0.36217624558027245,1.0469454037485681,0.7906706536370729
104,0.7956690159133086,-0.1319794793216258,1.1606202575757745,1.3171993907982766
105,2.1285155907934725,-0.1319794793216258,1.6153196728845993,1.1855672065079756
106,-1.1430169111851116,-1.282963310614858,0.42173370769893376,0.659038469346772
107,1.7650119794625188,-0.36217624558027245,1.44480739214379,0.7906706536370729
108,1.0380047568006114,-1.282963310614858,1.1606202575757745,0.7906706536370729
109,1.6438441090188678,1.2492011182302531,1.3311325383165837,1.712095943669179
110,0.7956690159133086,0.3284140531956675,0.7627582691805523,1.0539350222176747
111,0.6745011454696578,-0.8225697780975647,0.8764331230077588,0.9223028379273737
112,1.1591726272442622,-0.1319794793216258,0.9901079768349651,1.1855672065079756
113,-0.1736739476359015,-1.282963310614858,0.7059208422669494,1.0539350222176747
114,-0.052506077192250644,-0.5923730118389191,0.7627582691805523,1.580463759378878
115,0.6745011454696578,0.3284140531956675,0.8764331230077588,1.448831575088577
116,0.7956690159133086,-0.1319794793216258,0.9901079768349651,0.7906706536370729
117,2.249683461237124,1.7095946507475455,1.672157099798203,1.3171993907982766
118,2.249683461237124,-1.0527665443562113,1.7858319536254093,1.448831575088577
119,0.18982966369505214,-1.973553609390797,0.7059208422669494,0.3957741007661703
120,1.2803404976879142,0.3284140531956675,1.1037828306621715,1.448831575088577
121,-0.29484181807955345,-0.5923730118389191,0.6490834153533465,1.0539350222176747
122,2.249683461237124,-0.5923730118389191,1.672157099798203,1.0539350222176747
123,0.5533332750260058,-0.8225697780975647,0.6490834153533465,0.7906706536370729
124,1.0380047568006114,0.5586108194543131,1.1037828306621715,1.1855672065079756
125,1.6438441090188678,0.3284140531956675,1.2742951114029808,0.7906706536370729
126,0.4321654045823549,-0.5923730118389191,0.5922459884397431,0.7906706536370729
127,0.310997534138703,-0.1319794793216258,0.6490834153533465,0.7906706536370729
128,0.6745011454696578,-0.5923730118389191,1.0469454037485681,1.1855672065079756
129,1.6438441090188678,-0.1319794793216258,1.1606202575757745,0.5274062850564712
130,1.8861798499061706,-0.5923730118389191,1.3311325383165837,0.9223028379273737
131,2.492019202124427,1.7095946507475455,1.5016448190573937,1.0539350222176747
132,0.6745011454696578,-0.5923730118389191,1.0469454037485681,1.3171993907982766
133,0.5533332750260058,-0.5923730118389191,0.7627582691805523,0.3957741007661703
134,0.310997534138703,-1.0527665443562113,1.0469454037485681,0.2641419164758693
135,2.249683461237124,-0.1319794793216258,1.3311325383165837,1.448831575088577
136,0.5533332750260058,0.7888075857129598,1.0469454037485681,1.580463759378878
137,0.6745011454696578,0.09821728693702086,0.9901079768349651,0.7906706536370729
138,0.18982966369505214,-0.1319794793216258,0.5922459884397431,0.7906706536370729
139,1.2803404976879142,0.09821728693702086,0.9332705499213622,1.1855672065079756
140,1.0380047568006114,0.09821728693702086,1.0469454037485681,1.580463759378878
141,1.2803404976879142,0.09821728693702086,0.7627582691805523,1.448831575088577
142,-0.052506077192250644,-0.8225697780975647,0.7627582691805523,0.9223028379273737
143,1.1591726272442622,0.3284140531956675,1.2174576844893779,1.448831575088577
144,1.0380047568006114,0.5586108194543131,1.1037828306621715,1.712095943669179
145,1.0380047568006114,-0.1319794793216258,0.8195956960941558,1.448831575088577
146,0.5533332750260058,-1.282963310614858,0.7059208422669494,0.9223028379273737
147,0.7956690159133086,-0.1319794793216258,0.8195956960941558,1.0539350222176747
148,0.4321654045823549,0.7888075857129598,0.9332705499213622,1.448831575088577
149,0.06866179325140129,-0.1319794793216258,0.7627582691805523,0.7906706536370729
